tournament,tier,round,start_date,player_a,player_b,player_a_won,is_pending,is_walkover,same_nationality,h2h_win_rate_a_vs_b,player_a_is_home,player_a_matches_last_14_days,player_a_days_since_last_match,player_a_recent_win_rate,player_b_is_home,player_b_matches_last_14_days,player_b_days_since_last_match,player_b_recent_win_rate,player_a_elo,player_b_elo,elo_diff,player_a_ema_form,player_b_ema_form,h2h_last_winner,player_a_win_streak,player_b_win_streak,player_a_matches_last_7_days,player_b_matches_last_7_days,player_a_avg_point_diff,player_b_avg_point_diff,player_a_avg_games_per_match,player_b_avg_games_per_match,player_a_rubber_game_rate,player_b_rubber_game_rate,player_a_avg_victory_margin,player_b_avg_victory_margin,player_a_seed,player_b_seed
French Open 2024,750,first round,2024-03-05,Viktor Axelsen,Priyanshu Rajawat,1,0,0,0,0.5,0,0,56,0.7647,0,0,42,0.4,2033.66,1573.08,460.59,0.8768,0.4498,0.5,3,-1,0,0,10.7,-4.1,2.5,2.3,0.5,0.3,12.9,10.1,1,0
French Open 2024,750,first round,2024-03-05,Wang Tzu-wei,Jonatan Christie,1,0,0,0,0.4286,0,0,35,0.4211,0,0,42,0.6818,1549.36,1791.81,-242.44,0.2257,0.2463,0.0,-3,-2,0,0,-0.5,3.4,2.4,2.5,0.4,0.5,8.5,10.6,0,0
French Open 2024,750,first round,2024-03-05,Kunlavut Vitidsarn,Brian Yang,1,0,0,0,0.5,0,0,42,0.4375,0,2,7,0.4545,1719.24,1530.37,188.87,0.5728,0.5323,0.5,-1,-1,0,2,6.4,-2.2,2.3,2.8,0.3,0.8,12.8,5.2,8,0
French Open 2024,750,first round,2024-03-05,Kenta Nishimoto,Lin Chun-yi,0,0,0,0,0.5,0,0,35,0.5833,0,3,7,0.6176,1686.09,1661.1,24.99,0.2474,0.5247,1.0,-3,-1,0,3,-0.3,5.5,2.4,2.5,0.4,0.5,10.3,9.3,0,0
French Open 2024,750,second round,2024-03-05,Viktor Axelsen,Wang Tzu-wei,0,0,0,0,1.0,0,0,56,0.7647,0,0,35,0.4211,2035.77,1575.01,460.76,0.9137,0.458,1.0,4,1,0,0,12.0,-2.7,2.5,2.5,0.5,0.5,14.2,6.9,1,0
French Open 2024,750,second round,2024-03-05,Kunlavut Vitidsarn,Lin Chun-yi,1,0,0,0,0.5,0,0,42,0.4375,0,3,7,0.6176,1727.31,1678.25,49.06,0.701,0.6673,0.0,1,1,0,3,5.5,6.4,2.3,2.6,0.3,0.6,11.9,10.2,8,0
French Open 2024,750,quarter-finals,2024-03-05,Wang Tzu-wei,Kunlavut Vitidsarn,0,0,0,0,0.0,0,0,35,0.4211,0,0,42,0.4375,1604.9,1741.07,-136.16,0.6206,0.7907,0.0,2,2,0,0,-0.6,6.6,2.5,2.4,0.5,0.4,7.2,11.4,0,8
French Open 2024,750,first round,2024-03-05,Li Shifeng,Koki Watanabe,1,0,0,0,0.6,0,0,42,0.5625,0,0,49,0.5556,1759.18,1680.65,78.53,0.3519,0.462,0.0,-2,-1,0,0,2.2,3.1,2.6,2.5,0.6,0.5,8.4,9.3,3,0
French Open 2024,750,first round,2024-03-05,Lakshya Sen,Kanta Tsuneyama,1,0,0,0,1.0,0,0,42,0.1111,0,0,49,0.5,1617.4,1650.26,-32.86,0.1641,0.3656,1.0,-2,-2,0,0,-7.8,-1.3,2.3,2.3,0.3,0.3,9.4,9.3,0,0
French Open 2024,750,first round,2024-03-05,Anthony Sinisuka Ginting,Weng Hongyang,1,0,0,0,0.0,0,0,42,0.64,0,0,42,0.5,1790.01,1689.6,100.4,0.78,0.1903,0.0,3,-3,0,0,4.2,-2.5,2.3,2.4,0.3,0.4,8.2,10.9,5,0
French Open 2024,750,first round,2024-03-05,Toma Junior Popov,Loh Kean Yew,0,0,0,0,0.0,1,1,7,0.3333,0,0,35,0.5789,1546.04,1739.78,-193.74,0.1462,0.8043,0.0,-4,3,1,0,-3.1,7.5,2.6,2.2,0.6,0.2,10.1,13.1,0,0
French Open 2024,750,second round,2024-03-05,Li Shifeng,Lakshya Sen,0,0,0,0,0.3333,0,0,42,0.5625,0,0,42,0.1111,1771.62,1634.91,136.71,0.5463,0.4149,1.0,1,1,0,0,2.4,-5.1,2.6,2.3,0.6,0.3,8.6,10.3,3,0
French Open 2024,750,second round,2024-03-05,Anthony Sinisuka Ginting,Loh Kean Yew,0,0,0,0,1.0,0,0,42,0.64,0,0,35,0.5789,1801.51,1747.68,53.83,0.846,0.863,1.0,4,4,0,0,4.4,9.2,2.4,2.2,0.4,0.2,8.0,13.2,5,0
French Open 2024,750,quarter-finals,2024-03-05,Lakshya Sen,Loh Kean Yew,1,0,0,0,0.75,0,0,42,0.1111,0,0,35,0.5789,1656.9,1766.14,-109.24,0.5904,0.9041,1.0,2,5,0,0,-3.4,11.3,2.4,2.3,0.4,0.3,10.4,12.5,0,0
French Open 2024,750,first round,2024-03-05,Zhao Junpeng,Su Li-yang,0,0,0,0,0.5,0,4,7,0.5,0,3,7,0.5,1623.19,1599.17,24.03,0.8179,0.6108,0.5,3,-1,4,3,3.0,0.8,2.5,2.3,0.5,0.3,12.0,8.6,0,0
French Open 2024,750,first round,2024-03-05,Chico Aura Dwi Wardoyo,Kodai Naraoka,1,0,0,0,0.5,0,0,42,0.1667,0,0,49,0.619,1580.79,1785.57,-204.78,0.0799,0.7684,0.5,-5,3,0,0,-9.2,4.5,2.1,2.6,0.1,0.6,14.2,9.9,0,6
French Open 2024,750,first round,2024-03-05,Lee Cheuk Yiu,Ng Ka Long,0,0,0,1,0.25,0,0,35,0.5833,0,1,7,0.4,1700.74,1619.07,81.67,0.3909,0.3347,0.0,-2,-2,0,1,0.5,0.3,2.7,2.1,0.7,0.1,6.1,12.3,0,0
French Open 2024,750,first round,2024-03-05,Lee Chia-hao,Anders Antonsen,0,0,0,0,0.0,0,2,7,0.381,0,0,42,0.75,1521.88,1902.9,-381.03,0.305,0.9838,0.0,-1,10,2,0,-5.2,13.8,2.5,2.2,0.5,0.2,7.6,13.8,0,4
French Open 2024,750,second round,2024-03-05,Su Li-yang,Chico Aura Dwi Wardoyo,0,0,0,0,0.0,0,3,7,0.5,0,0,42,0.1667,1616.27,1605.26,11.01,0.7275,0.356,0.0,1,1,3,0,2.6,-10.6,2.2,2.2,0.2,0.2,9.8,13.0,0,0
French Open 2024,750,second round,2024-03-05,Ng Ka Long,Anders Antonsen,0,0,0,0,0.0,0,1,7,0.4,0,0,42,0.75,1638.76,1906.11,-267.35,0.5343,0.9887,0.0,1,11,1,0,0.3,13.2,2.1,2.2,0.1,0.2,12.3,13.2,0,4
French Open 2024,750,quarter-finals,2024-03-05,Chico Aura Dwi Wardoyo,Anders Antonsen,1,0,0,0,0.0,0,0,42,0.1667,0,0,42,0.75,1621.77,1911.77,-290.0,0.5492,0.9921,0.0,2,12,0,0,-8.9,12.4,2.3,2.2,0.3,0.2,12.1,12.4,0,4
French Open 2024,750,first round,2024-03-05,Srikanth Kidambi,Chou Tien-chen,1,0,0,0,0.3333,0,0,35,0.1818,0,2,7,0.6,1577.35,1689.8,-112.45,0.27,0.6428,1.0,-1,-1,0,2,-8.8,-2.4,2.5,2.4,0.5,0.4,9.6,8.6,0,0
French Open 2024,750,first round,2024-03-05,Lu Guangzu,Prannoy H. S.,1,0,0,0,1.0,0,0,42,0.4706,0,0,42,0.5455,1722.33,1752.55,-30.22,0.3787,0.5217,1.0,-1,-1,0,0,-2.1,-2.0,2.6,2.4,0.6,0.4,7.9,13.0,0,7
French Open 2024,750,first round,2024-03-05,Magnus Johannesen,Lee Zii Jia,1,0,0,0,0.0,0,1,7,0.2667,0,0,42,0.6818,1496.47,1754.76,-258.29,0.0742,0.7448,0.0,-5,2,1,0,-6.9,3.5,2.4,2.4,0.4,0.4,10.1,10.7,0,0
French Open 2024,750,first round,2024-03-05,Christo Popov,Shi Yuqi,0,0,0,0,1.0,1,5,7,0.5263,0,0,49,0.75,1590.8,1953.03,-362.23,0.8603,0.9851,1.0,5,10,5,0,0.7,13.2,2.2,2.3,0.2,0.3,7.7,13.2,0,2
French Open 2024,750,second round,2024-03-05,Srikanth Kidambi,Lu Guangzu,0,0,0,0,1.0,0,0,35,0.1818,0,0,42,0.4706,1598.36,1739.72,-141.36,0.489,0.5651,1.0,1,1,0,0,-5.7,-2.6,2.5,2.5,0.5,0.5,9.9,7.4,0,0
French Open 2024,750,second round,2024-03-05,Magnus Johannesen,Shi Yuqi,0,0,0,0,0.0,0,1,7,0.2667,0,0,49,0.75,1522.57,1956.57,-434.0,0.352,0.9895,0.0,1,11,1,0,-4.6,12.7,2.3,2.2,0.3,0.2,9.4,12.7,0,2
French Open 2024,750,quarter-finals,2024-03-05,Lu Guangzu,Shi Yuqi,0,0,0,1,0.2,0,0,42,0.4706,0,0,49,0.75,1749.54,1959.0,-209.46,0.6956,0.9927,0.0,2,12,0,0,-0.5,12.1,2.6,2.2,0.6,0.2,7.1,12.1,0,2
All England Open 2024,1000,semi-finals,2024-03-12,Anthony Sinisuka Ginting,Christo Popov,1,0,0,0,0.5,0,2,7,0.6087,0,6,7,0.5,1783.05,1587.26,195.79,0.5922,0.6022,1.0,-1,-1,2,1,2.5,-1.4,2.5,2.2,0.5,0.2,7.5,8.2,5,0
All England Open 2024,1000,semi-finals,2024-03-12,Lakshya Sen,Jonatan Christie,0,0,0,0,0.0,0,4,7,0.3333,0,1,7,0.5556,1677.77,1766.16,-88.39,0.7133,0.1724,0.0,3,-3,4,1,-1.3,3.4,2.5,2.5,0.5,0.5,10.7,10.6,0,0
All England Open 2024,1000,final,2024-03-12,Anthony Sinisuka Ginting,Jonatan Christie,0,0,0,1,0.5714,0,2,7,0.6087,0,1,7,0.5556,1792.84,1781.18,11.66,0.7145,0.4207,1.0,1,1,2,1,5.3,2.3,2.6,2.6,0.6,0.6,9.5,9.5,5,0
All England Open 2024,1000,first round,2024-03-12,Viktor Axelsen,Srikanth Kidambi,1,0,0,0,0.7778,0,2,7,0.7778,0,2,7,0.2308,2005.88,1588.53,417.35,0.6396,0.3423,1.0,-1,-1,2,2,8.4,-5.6,2.5,2.6,0.5,0.6,13.0,9.8,1,0
All England Open 2024,1000,first round,2024-03-12,Lin Chun-yi,Weng Hongyang,0,0,0,0,0.5,0,5,7,0.6286,0,1,7,0.5,1664.49,1678.1,-13.61,0.4671,0.1332,0.0,-1,-4,2,1,4.9,-2.7,2.7,2.5,0.7,0.5,9.3,10.7,0,0
All England Open 2024,1000,first round,2024-03-12,Anthony Sinisuka Ginting,Lee Chia-hao,1,0,0,0,0.5,0,2,7,0.6087,0,3,7,0.3158,1772.16,1518.67,253.5,0.5002,0.2135,0.5,-1,-2,2,1,3.9,-6.9,2.5,2.4,0.5,0.4,10.7,8.5,5,0
All England Open 2024,1000,first round,2024-03-12,Kenta Nishimoto,Brian Yang,1,0,0,0,0.6667,0,1,7,0.5238,0,3,7,0.4545,1668.94,1522.3,146.65,0.1732,0.3726,1.0,-4,-2,1,1,-2.0,-1.9,2.4,2.8,0.4,0.8,12.0,4.9,0,0
All England Open 2024,1000,second round,2024-03-12,Viktor Axelsen,Weng Hongyang,1,0,0,0,1.0,0,2,7,0.7778,0,1,7,0.5,2009.2,1697.32,311.88,0.7477,0.3932,1.0,1,1,2,1,9.7,-3.8,2.4,2.6,0.4,0.6,14.3,9.6,1,0
All England Open 2024,1000,second round,2024-03-12,Anthony Sinisuka Ginting,Kenta Nishimoto,1,0,0,0,0.625,0,2,7,0.6087,0,1,7,0.5238,1779.71,1680.97,98.74,0.6501,0.4212,1.0,1,1,2,1,3.4,1.6,2.5,2.3,0.5,0.3,10.2,13.4,5,0
All England Open 2024,1000,quarter-finals,2024-03-12,Viktor Axelsen,Anthony Sinisuka Ginting,0,0,0,0,0.7273,0,2,7,0.7778,0,2,7,0.6087,2014.89,1794.17,220.72,0.8234,0.7551,1.0,2,2,2,2,9.7,4.8,2.3,2.4,0.3,0.4,14.3,9.8,1,5
All England Open 2024,1000,first round,2024-03-12,Li Shifeng,Toma Junior Popov,0,0,0,0,0.0,0,2,7,0.5556,0,2,7,0.3333,1749.63,1538.14,211.5,0.3824,0.1023,0.0,-1,-5,2,1,0.0,-4.4,2.6,2.5,0.6,0.5,8.0,10.6,3,0
All England Open 2024,1000,first round,2024-03-12,Koki Watanabe,Wang Tzu-wei,1,0,0,0,1.0,0,1,7,0.5263,0,3,7,0.45,1668.21,1594.87,73.34,0.3234,0.4344,1.0,-2,-1,1,3,0.7,-1.6,2.4,2.4,0.4,0.4,9.7,7.8,0,0
All England Open 2024,1000,first round,2024-03-12,Prannoy H. S.,Su Li-yang,0,0,0,0,0.5,0,1,7,0.5,0,5,7,0.4737,1735.16,1599.76,135.4,0.3652,0.5093,0.5,-2,-1,1,2,-2.3,2.5,2.3,2.2,0.3,0.2,13.3,9.9,7,0
All England Open 2024,1000,first round,2024-03-12,Christo Popov,Lee Cheuk Yiu,1,0,0,0,0.0,0,6,7,0.5,0,1,7,0.5652,1577.47,1681.05,-103.58,0.4216,0.2736,0.0,-2,-3,1,1,-3.3,-1.3,2.3,2.6,0.3,0.6,10.1,7.9,0,0
All England Open 2024,1000,second round,2024-03-12,Toma Junior Popov,Koki Watanabe,0,0,0,0,0.0,0,2,7,0.3333,0,1,7,0.5263,1569.0,1684.05,-115.04,0.3716,0.5264,0.0,1,1,1,1,-1.9,1.0,2.5,2.4,0.5,0.4,10.5,10.0,0,0
All England Open 2024,1000,second round,2024-03-12,Su Li-yang,Christo Popov,0,0,0,0,0.5,0,5,7,0.4737,0,6,7,0.5,1627.19,1603.26,23.92,0.6565,0.5951,0.0,1,1,2,1,4.9,-1.0,2.3,2.4,0.3,0.4,9.3,8.4,0,0
All England Open 2024,1000,quarter-finals,2024-03-12,Koki Watanabe,Christo Popov,0,0,0,0,0.5,0,1,7,0.5263,0,6,7,0.5,1697.66,1624.64,73.02,0.6685,0.7166,1.0,2,2,1,1,0.3,0.4,2.4,2.5,0.4,0.5,9.3,8.8,0,0
All England Open 2024,1000,first round,2024-03-12,Loh Kean Yew,Ng Ka Long,1,0,0,0,1.0,0,3,7,0.619,0,3,7,0.4375,1745.27,1633.11,112.16,0.6329,0.374,1.0,-1,-1,3,2,8.9,-1.6,2.3,2.1,0.3,0.1,12.5,11.8,0,0
All England Open 2024,1000,first round,2024-03-12,Lee Zii Jia,Kodai Naraoka,1,0,0,0,0.25,0,1,7,0.6667,0,1,7,0.5909,1728.66,1761.1,-32.44,0.5214,0.5378,0.0,-1,-1,1,1,3.2,3.4,2.4,2.7,0.4,0.7,11.0,8.8,0,6
All England Open 2024,1000,first round,2024-03-12,Lakshya Sen,Magnus Johannesen,1,0,0,0,0.5,0,4,7,0.3333,0,3,7,0.2143,1662.75,1520.14,142.62,0.4993,0.2464,0.5,-1,-1,4,2,-0.2,-8.0,2.6,2.3,0.6,0.3,9.6,9.6,0,0
All England Open 2024,1000,first round,2024-03-12,Kanta Tsuneyama,Anders Antonsen,0,0,0,0,0.4,0,1,7,0.4615,0,3,7,0.7586,1632.75,1884.84,-252.09,0.2559,0.6944,1.0,-3,-1,1,3,-4.6,8.8,2.4,2.2,0.4,0.2,9.6,12.6,0,4
All England Open 2024,1000,second round,2024-03-12,Loh Kean Yew,Lee Zii Jia,0,0,0,0,0.25,0,3,7,0.619,0,1,7,0.6667,1759.02,1750.52,8.5,0.743,0.665,0.0,1,1,3,1,8.7,3.5,2.3,2.3,0.3,0.3,12.3,11.3,0,0
All England Open 2024,1000,second round,2024-03-12,Lakshya Sen,Anders Antonsen,1,0,0,0,0.25,0,4,7,0.3333,0,3,7,0.7586,1674.98,1892.43,-217.46,0.6495,0.7861,0.0,1,1,4,3,1.7,9.2,2.6,2.2,0.6,0.2,10.5,13.0,0,4
All England Open 2024,1000,quarter-finals,2024-03-12,Lee Zii Jia,Lakshya Sen,0,0,0,0,0.0,0,1,7,0.6667,0,4,7,0.3333,1771.01,1706.08,64.93,0.7655,0.7547,0.0,2,2,1,4,3.0,2.7,2.3,2.7,0.3,0.7,10.8,9.5,0,0
All England Open 2024,1000,first round,2024-03-12,Chou Tien-chen,Jonatan Christie,0,0,0,0,0.3333,0,3,7,0.6,0,1,7,0.5556,1668.79,1801.85,-133.06,0.4499,0.5945,1.0,-2,2,1,1,-2.4,1.7,2.5,2.6,0.5,0.6,8.6,8.9,0,0
All England Open 2024,1000,first round,2024-03-12,Lu Guangzu,Kunlavut Vitidsarn,0,0,0,0,0.3333,0,3,7,0.5263,0,5,7,0.5238,1742.17,1751.1,-8.93,0.4869,0.8535,0.0,-1,3,3,5,-2.4,6.0,2.6,2.4,0.6,0.4,7.6,10.8,0,8
All England Open 2024,1000,first round,2024-03-12,Chico Aura Dwi Wardoyo,Priyanshu Rajawat,1,0,0,0,1.0,0,4,7,0.4444,0,1,7,0.4,1648.7,1570.97,77.73,0.6844,0.3149,1.0,3,-2,4,1,-6.3,-4.5,2.3,2.3,0.3,0.3,13.3,10.5,0,0
All England Open 2024,1000,first round,2024-03-12,Rasmus Gemke,Shi Yuqi,0,0,0,0,0.0,0,5,14,0.5625,0,5,7,0.7879,1685.19,1966.37,-281.19,0.772,0.9949,0.0,3,13,0,5,-2.3,12.5,2.4,2.1,0.4,0.1,10.5,12.5,0,2
All England Open 2024,1000,second round,2024-03-12,Jonatan Christie,Kunlavut Vitidsarn,1,0,0,0,0.8333,0,1,7,0.5556,0,5,7,0.5238,1814.54,1770.58,43.96,0.7161,0.8974,1.0,3,4,1,5,3.0,6.6,2.5,2.4,0.5,0.4,10.2,11.4,0,8
All England Open 2024,1000,second round,2024-03-12,Chico Aura Dwi Wardoyo,Shi Yuqi,0,0,0,0,0.0,0,4,7,0.4444,0,5,7,0.7879,1664.3,1972.99,-308.69,0.7791,0.9964,0.0,4,14,4,5,-4.7,10.4,2.4,2.2,0.4,0.2,12.5,10.4,0,2
All England Open 2024,1000,quarter-finals,2024-03-12,Jonatan Christie,Shi Yuqi,1,0,1,0,0.4,0,1,7,0.5556,0,5,7,0.7879,1832.03,1978.78,-146.75,0.8013,0.9975,0.0,4,15,1,5,4.6,11.1,2.5,2.2,0.5,0.2,10.0,11.1,0,2
Swiss Open 2024,300,semi-finals,2024-03-19,Srikanth Kidambi,Lin Chun-yi,0,0,0,0,0.5,0,3,7,0.2143,0,3,7,0.6111,1585.21,1645.28,-60.06,0.2396,0.327,0.5,-2,-2,1,1,-7.3,4.9,2.5,2.8,0.5,0.8,11.5,9.3,0,0
Swiss Open 2024,300,semi-finals,2024-03-19,Chou Tien-chen,Rasmus Gemke,1,0,0,0,0.0,0,2,7,0.5806,0,1,7,0.5294,1656.1,1678.57,-22.47,0.315,0.5404,0.0,-3,-1,1,1,-5.2,-0.9,2.5,2.5,0.5,0.5,10.4,9.1,5,0
Swiss Open 2024,300,final,2024-03-19,Lin Chun-yi,Chou Tien-chen,1,0,0,1,0.3333,0,3,7,0.6111,0,2,7,0.5806,1655.22,1668.88,-13.65,0.5289,0.5205,0.0,1,1,1,1,6.4,-1.6,2.9,2.6,0.9,0.6,9.6,10.2,0,5
Swiss Open 2024,300,first round,2024-03-19,Lee Zii Jia,Su Li-yang,1,0,0,0,0.5,0,4,7,0.6667,0,4,7,0.4762,1747.32,1605.81,141.5,0.5358,0.4595,0.5,-1,-1,3,2,4.4,5.4,2.4,2.4,0.4,0.4,9.4,8.8,1,0
Swiss Open 2024,300,first round,2024-03-19,Wang Tzu-wei,Srikanth Kidambi,0,0,0,0,0.0,0,4,7,0.4286,0,3,7,0.2143,1579.03,1575.26,3.77,0.3041,0.1677,0.0,-2,-3,1,1,-2.1,-6.7,2.4,2.6,0.4,0.6,8.3,10.9,0,0
Swiss Open 2024,300,first round,2024-03-19,Lakshya Sen,Leong Jun Hao,1,0,0,0,1.0,0,8,7,0.4375,0,0,49,0.5,1729.77,1520.21,209.57,0.8283,0.2758,1.0,3,-2,4,0,4.0,-3.1,2.7,2.2,0.7,0.2,9.2,8.7,7,0
Swiss Open 2024,300,first round,2024-03-19,Toma Junior Popov,Lee Chia-hao,0,0,0,0,0.5,0,3,7,0.3529,0,2,7,0.3,1555.39,1511.12,44.27,0.2601,0.1494,0.5,-1,-3,2,1,-3.6,-7.2,2.5,2.3,0.5,0.3,9.8,8.8,0,0
Swiss Open 2024,300,second round,2024-03-19,Lee Zii Jia,Srikanth Kidambi,0,0,0,0,0.75,0,4,7,0.6667,0,3,7,0.2143,1754.68,1587.39,167.29,0.6751,0.4174,1.0,1,1,3,1,5.8,-5.9,2.3,2.5,0.3,0.5,10.2,11.5,1,0
Swiss Open 2024,300,second round,2024-03-19,Lakshya Sen,Lee Chia-hao,0,0,0,0,0.5,0,8,7,0.4375,0,2,7,0.3,1735.3,1524.64,210.66,0.8798,0.4046,0.5,4,1,4,1,3.8,-3.8,2.8,2.3,0.8,0.3,9.0,7.8,7,0
Swiss Open 2024,300,quarter-finals,2024-03-19,Srikanth Kidambi,Lee Chia-hao,1,0,0,0,0.0,0,3,7,0.2143,0,2,7,0.3,1604.76,1543.14,61.62,0.5922,0.5832,0.0,2,2,1,1,-3.6,-2.9,2.5,2.2,0.5,0.2,11.4,8.7,0,0
Swiss Open 2024,300,first round,2024-03-19,Loh Kean Yew,Lin Chun-yi,0,0,0,0,0.5,0,5,7,0.6087,0,3,7,0.6111,1738.54,1667.69,70.84,0.5201,0.6702,0.5,-1,2,2,1,7.8,4.8,2.3,2.9,0.3,0.9,13.2,10.0,3,0
Swiss Open 2024,300,first round,2024-03-19,Chi Yu-jen,Yushi Tanaka,1,0,0,0,0.5,0,0,49,0.6,0,0,133,0.6667,1563.86,1522.67,41.18,0.5068,0.5639,0.5,-1,-1,0,0,1.9,4.625,2.6,2.5,0.6,0.5,11.5,11.125,0,0
Swiss Open 2024,300,first round,2024-03-19,Kanta Tsuneyama,Alwi Farhan,0,0,0,0,0.5,0,2,7,0.4286,0,0,49,0.5556,1625.16,1511.76,113.4,0.1791,0.4021,0.5,-4,-2,1,0,-7.2,4.4444,2.4,2.2222,0.4,0.2222,10.0,12.4444,6,0
Swiss Open 2024,300,first round,2024-03-19,Magnus Johannesen,Arnaud Merklé,1,0,0,0,0.5,0,3,7,0.2,0,0,21,0.4,1507.91,1519.82,-11.9,0.1725,0.1985,0.5,-2,-3,1,0,-7.8,-0.6,2.3,2.4,0.3,0.4,9.4,9.6,0,0
Swiss Open 2024,300,second round,2024-03-19,Lin Chun-yi,Chi Yu-jen,1,0,0,1,0.0,0,3,7,0.6111,0,0,49,0.6,1682.11,1574.44,107.67,0.7692,0.6548,0.0,3,1,1,0,3.7,4.6,2.9,2.6,0.9,0.6,8.9,11.2,0,0
Swiss Open 2024,300,second round,2024-03-19,Alwi Farhan,Magnus Johannesen,0,0,0,0,0.5,0,0,49,0.5556,0,3,7,0.2,1527.54,1520.33,7.22,0.5815,0.4207,0.5,1,1,0,1,5.6,-6.4,2.2,2.4,0.2,0.4,12.8,8.4,0,0
Swiss Open 2024,300,quarter-finals,2024-03-19,Lin Chun-yi,Magnus Johannesen,1,0,0,0,0.5,0,3,7,0.6111,0,3,7,0.2,1690.5,1532.57,157.93,0.8384,0.5945,0.5,4,2,1,1,4.2,-5.7,2.9,2.3,0.9,0.3,9.4,9.1,0,0
Swiss Open 2024,300,first round,2024-03-19,Jeon Hyeok-jin,Kantaphon Wangcharoen,1,0,0,0,0.5,0,0,21,0.5,0,0,21,0.1875,1526.01,1394.74,131.27,0.6943,0.315,0.5,3,-1,0,0,-1.5,-9.2,2.6,2.5,0.6,0.5,7.9,9.8,0,0
Swiss Open 2024,300,first round,2024-03-19,Christo Popov,Chou Tien-chen,0,0,0,0,0.0,0,5,7,0.5455,0,2,7,0.5806,1648.78,1656.4,-7.62,0.8016,0.3643,0.0,3,-1,4,1,2.4,-2.1,2.5,2.7,0.5,0.7,9.8,9.7,0,5
Swiss Open 2024,300,first round,2024-03-19,Julien Carraggi,Lei Lanxi,0,0,0,0,0.5,0,0,21,0.4444,0,0,49,0.5833,1511.0,1592.9,-81.9,0.4894,0.428,0.5,-1,-2,0,0,-1.3,-0.5,2.7,2.2,0.7,0.2,11.3,11.7,0,0
Swiss Open 2024,300,first round,2024-03-19,Priyanshu Rajawat,Lee Cheuk Yiu,1,0,0,0,0.5,0,2,7,0.3636,0,2,7,0.5417,1555.37,1655.26,-99.89,0.2204,0.1915,0.5,-3,-4,1,1,-3.4,-2.3,2.4,2.6,0.4,0.6,9.4,7.5,0,4
Swiss Open 2024,300,second round,2024-03-19,Jeon Hyeok-jin,Chou Tien-chen,0,0,0,0,0.5,0,0,21,0.5,0,2,7,0.5806,1533.68,1668.14,-134.46,0.786,0.555,0.0,4,1,0,1,1.2,-1.5,2.6,2.7,0.6,0.7,9.0,9.3,0,5
Swiss Open 2024,300,second round,2024-03-19,Lei Lanxi,Priyanshu Rajawat,0,0,0,0,0.5,0,0,49,0.5833,0,2,7,0.3636,1602.12,1570.73,31.39,0.5996,0.4543,0.5,1,1,0,1,2.0,-0.8,2.2,2.4,0.2,0.4,12.0,9.8,0,0
Swiss Open 2024,300,quarter-finals,2024-03-19,Chou Tien-chen,Priyanshu Rajawat,1,0,0,0,0.5,0,2,7,0.5806,0,2,7,0.3636,1675.72,1583.81,91.91,0.6885,0.618,0.5,2,2,1,1,-1.9,1.5,2.8,2.3,0.8,0.3,8.9,10.5,5,0
Swiss Open 2024,300,first round,2024-03-19,Kiran George,Takuma Obayashi,1,0,0,0,0.5,0,0,56,0.3636,0,0,49,0.6154,1508.72,1611.39,-102.67,0.4074,0.5573,0.5,-1,-1,0,0,-6.0,1.0,2.6,2.4,0.6,0.4,9.4,11.8,0,0
Swiss Open 2024,300,first round,2024-03-19,Alex Lanier,Koki Watanabe,1,0,0,0,0.5,0,0,21,0.6923,0,4,7,0.5455,1575.09,1673.52,-98.43,0.5265,0.4679,0.5,-1,-1,0,3,2.8,-2.4,2.8,2.3,0.8,0.3,7.4,9.6,0,8
Swiss Open 2024,300,first round,2024-03-19,Huang Yu-kai,Rasmus Gemke,0,0,0,0,0.5,0,0,21,0.375,0,1,7,0.5294,1486.01,1665.79,-179.79,0.1866,0.3783,0.5,-4,-2,0,1,-6.125,-0.8,2.125,2.5,0.125,0.5,12.625,9.0,0,0
Swiss Open 2024,300,first round,2024-03-19,Tobias Künzi,Kenta Nishimoto,0,0,0,0,0.5,1,0,364,0.5,0,3,7,0.5217,1505.64,1666.51,-160.86,0.406,0.2949,0.5,-2,-1,0,2,0.5,0.1,2.5,2.3,0.5,0.3,9.0,12.9,0,2
Swiss Open 2024,300,second round,2024-03-19,Kiran George,Alex Lanier,1,0,0,0,0.5,0,0,56,0.3636,0,0,21,0.6923,1524.17,1590.4,-66.23,0.5852,0.6685,0.5,1,1,0,0,-5.7,3.2,2.5,2.8,0.5,0.8,9.7,7.2,0,0
Swiss Open 2024,300,second round,2024-03-19,Rasmus Gemke,Kenta Nishimoto,1,0,0,0,0.5714,0,1,7,0.5294,0,3,7,0.5217,1672.09,1673.32,-1.23,0.5648,0.5064,1.0,1,1,1,2,-0.4,-0.2,2.5,2.3,0.5,0.3,9.4,12.6,0,2
Swiss Open 2024,300,quarter-finals,2024-03-19,Kiran George,Rasmus Gemke,0,0,0,0,0.5,0,0,56,0.3636,0,1,7,0.5294,1538.43,1684.13,-145.7,0.7096,0.6954,0.5,2,2,0,1,-4.2,1.7,2.6,2.6,0.6,0.6,8.6,8.1,0,0
Spain Masters 2024,300,semi-finals,2024-03-26,Toma Junior Popov,Chou Tien-chen,1,0,0,0,0.5,0,3,7,0.3333,0,6,7,0.6111,1541.87,1684.61,-142.74,0.1821,0.782,1.0,-2,3,1,5,-5.3,-1.0,2.4,2.7,0.4,0.7,10.5,9.6,8,3
